lat,long,date
29.812,-84.811,2015-02-16
29.812,-82.0,2015-04-09
29.813,-93.735,2015-02-12
29.815,-98.999,2015-02-18
29.815,-93.725,2015-02-12
29.816,-94.916,2015-02-18
29.817,-82.065,2015-04-24
29.818,-92.219,2015-08-07
29.818,-84.808,2015-03-04
29.819,-90.814,2015-01-29
29.819,-90.77,2015-02-12
29.82,-90.814,2015-01-20
29.82,-82.013,2015-04-09
29.822,-84.857,2015-01-20
29.823,-84.984,2015-03-18
29.826,-82.271,2015-03-10
29.827,-93.589,2015-02-10
29.827,-82.269,2015-03-08
29.829,-89.679,2015-02-08
29.829,-82.971,2015-02-12
29.83,-103.697,2015-03-24
29.83,-89.675,2015-02-08
29.83,-89.654,2015-02-07
29.832,-93.664,2015-05-22
29.832,-81.998,2015-03-03
29.833,-92.858,2015-02-02
29.834,-91.499,2015-01-06
29.834,-89.642,2015-02-08
29.834,-81.359,2015-03-09
29.835,-91.997,2015-02-07
29.835,-91.813,2015-02-10
29.835,-89.759,2015-01-30
29.835,-89.686,2015-02-07
29.835,-84.859,2015-01-20
29.836,-92.23,2015-07-22
29.836,-92.047,2015-02-07
29.836,-91.797,2015-02-10
29.836,-89.676,2015-02-07
29.836,-83.575,2015-07-29
29.837,-84.891,2015-03-10
29.837,-82.023,2015-03-03
29.838,-92.035,2015-02-07
29.839,-89.673,2015-02-08
29.839,-81.942,2015-01-22
29.839,-81.939,2015-04-23
29.839,-81.934,2015-01-22
29.84,-97.176,2015-05-02
29.84,-92.867,2015-02-02
29.84,-89.536,2015-03-07
29.84,-82.043,2015-06-13
29.841,-91.862,2015-02-10
29.841,-91.745,2015-01-19
29.842,-92.876,2015-01-18
29.842,-92.087,2015-01-29
29.842,-91.846,2015-02-10
29.844,-82.871,2015-03-20
29.845,-99.803,2015-03-06
29.845,-92.842,2015-02-02
29.848,-93.698,2015-07-24
29.849,-84.888,2015-03-10
29.85,-93.686,2015-07-24
29.85,-91.964,2015-02-07
29.85,-82.337,2015-03-16
29.851,-98.497,2015-02-11
29.852,-91.864,2015-02-10
29.853,-91.978,2015-02-07
29.853,-91.848,2015-02-10
29.853,-91.469,2015-01-21
29.853,-81.989,2015-03-04
29.856,-94.075,2015-02-12
29.859,-95.155,2015-02-19
29.861,-91.66,2015-01-20
29.861,-84.91,2015-05-14
29.863,-84.932,2015-05-14
29.863,-81.521,2015-06-18
29.864,-89.529,2015-03-25
29.865,-98.503,2015-02-19
29.865,-84.905,2015-03-10
29.865,-81.461,2015-07-22
29.868,-99.103,2015-06-01
29.874,-84.908,2015-05-14
29.874,-82.767,2015-04-24
29.875,-92.062,2015-01-26
29.876,-84.93,2015-05-14
29.876,-84.923,2015-05-14
29.877,-92.061,2015-02-13
29.879,-92.019,2015-03-07
29.879,-90.618,2015-01-31
29.88,-91.705,2015-01-21
29.88,-90.618,2015-02-07
29.88,-82.501,2015-02-16
29.881,-90.613,2015-02-07
29.882,-82.363,2015-03-09
29.883,-103.769,2015-02-25
29.883,-93.13,2015-02-12
29.883,-92.039,2015-01-26
29.884,-92.111,2015-02-14
29.884,-91.685,2015-01-29
29.884,-89.544,2015-02-28
29.885,-91.696,2015-01-27
29.885,-89.53,2015-02-28
29.885,-81.998,2015-01-28
29.886,-98.992,2015-01-15
29.886,-91.684,2015-01-27
29.886,-91.674,2015-01-29
29.886,-82.324,2015-03-16
29.887,-82.334,2015-03-16
29.889,-93.446,2015-02-19
29.889,-91.655,2015-01-19
29.889,-91.589,2015-01-29
29.891,-84.743,2015-01-29
29.892,-99.481,2015-02-19
29.894,-89.545,2015-02-28
29.894,-89.529,2015-02-28
29.895,-93.131,2015-02-28
29.895,-93.126,2015-02-12
29.895,-82.014,2015-04-30
29.895,-81.989,2015-01-28
29.895,-81.94,2015-05-14
29.896,-99.972,2015-02-18
29.896,-91.693,2015-01-19
29.896,-91.686,2015-01-19
29.897,-93.752,2015-02-09
29.899,-93.448,2015-02-19
29.899,-82.009,2015-04-30
29.9,-85.002,2015-04-02
29.901,-92.057,2015-01-28
29.901,-84.681,2015-01-21
29.903,-91.779,2015-01-27
29.904,-93.125,2015-02-12
29.904,-81.985,2015-05-28
29.905,-91.69,2015-01-21
29.905,-82.016,2015-04-30
29.906,-84.641,2015-01-31
29.907,-82.002,2015-04-30
29.908,-92.044,2015-01-20
29.908,-82.896,2015-07-13
29.91,-99.755,2015-03-12
29.91,-96.23,2015-03-06
29.91,-92.057,2015-01-27
29.911,-91.686,2015-01-21
29.911,-81.973,2015-05-28
29.913,-92.096,2015-01-29
29.915,-92.544,2015-08-10
29.915,-91.719,2015-01-06
29.917,-91.719,2015-01-20
29.919,-84.749,2015-01-30
29.919,-81.458,2015-04-09
29.92,-89.516,2015-06-27
29.922,-81.982,2015-05-28
29.923,-81.992,2015-05-28
29.924,-91.721,2015-01-06
29.928,-99.151,2015-02-09
29.928,-99.146,2015-02-09
29.929,-98.941,2015-03-14
29.93,-99.104,2015-02-09
29.93,-91.807,2015-01-06
29.934,-91.845,2015-02-06
29.935,-91.894,2015-01-29
29.937,-84.364,2015-01-27
29.937,-83.662,2015-01-20
29.94,-92.35,2015-03-07
29.941,-99.987,2015-03-06
29.942,-90.328,2015-07-25
29.945,-91.886,2015-01-29
29.946,-91.94,2015-01-29
29.947,-100.366,2015-08-11
29.948,-90.188,2015-07-23
29.951,-100.433,2015-08-12
29.951,-100.433,2015-08-12
29.951,-100.433,2015-08-12
29.951,-100.433,2015-08-12
29.951,-82.4,2015-01-22
29.952,-91.926,2015-01-20
29.952,-90.707,2015-01-20
29.953,-100.399,2015-08-11
29.953,-81.96,2015-01-22
29.954,-100.418,2015-08-12
29.954,-100.418,2015-08-12
29.954,-100.418,2015-08-12
29.954,-100.418,2015-08-12
29.954,-100.399,2015-08-11
29.954,-100.399,2015-08-11
29.955,-91.875,2015-01-28
29.955,-82.386,2015-01-22
29.955,-81.938,2015-01-22
29.956,-92.111,2015-02-09
29.956,-82.766,2015-03-10
29.957,-82.763,2015-03-10
29.957,-81.96,2015-02-12
29.958,-100.465,2015-08-11
29.958,-93.234,2015-08-02
29.958,-81.947,2015-01-22
29.959,-100.466,2015-08-11
29.959,-92.093,2015-02-09
29.959,-82.751,2015-03-10
29.96,-100.461,2015-08-11
29.96,-100.461,2015-08-11
29.96,-93.22,2015-08-02
29.96,-82.757,2015-03-10
29.96,-82.749,2015-01-10
29.961,-93.749,2015-07-31
29.961,-84.73,2015-06-03
29.962,-100.413,2015-08-11
29.962,-100.413,2015-08-11
29.962,-97.743,2015-06-24
29.962,-90.521,2015-01-29
29.962,-82.739,2015-01-10
29.963,-100.397,2015-08-11
29.963,-100.371,2015-08-11
29.963,-100.371,2015-08-11
29.964,-90.595,2015-02-28
29.965,-100.367,2015-08-11
29.965,-92.016,2015-02-12
29.967,-84.584,2015-02-13
29.968,-93.893,2015-04-26
29.968,-93.236,2015-08-02
29.968,-92.069,2015-02-10
29.968,-81.965,2015-02-13
29.969,-100.479,2015-08-12
29.969,-81.954,2015-02-13
29.97,-100.394,2015-08-11
29.97,-100.394,2015-08-11
29.97,-100.394,2015-08-11
29.97,-93.681,2015-02-10
29.97,-84.912,2015-03-17
29.971,-91.837,2015-01-29
29.971,-82.741,2015-01-10
29.971,-82.279,2015-03-03
29.972,-100.46,2015-08-12
29.972,-100.46,2015-08-12
29.972,-100.46,2015-08-12
29.972,-100.46,2015-08-12
29.973,-100.438,2015-08-12
29.973,-100.438,2015-08-12
29.973,-100.438,2015-08-12
29.973,-100.438,2015-08-12
29.973,-99.619,2015-04-27
29.974,-92.971,2015-03-04
29.975,-100.444,2015-08-12
29.975,-100.444,2015-08-12
29.975,-100.444,2015-08-12
29.975,-100.423,2015-08-12
29.975,-100.423,2015-08-12
29.975,-100.423,2015-08-12
29.975,-91.026,2015-06-03
29.976,-104.681,2015-03-16
29.976,-100.423,2015-08-12
29.976,-81.446,2015-02-02
29.977,-100.429,2015-08-12
29.977,-100.429,2015-08-12
29.977,-100.429,2015-08-12
29.977,-100.429,2015-08-12
29.977,-100.367,2015-08-12
29.978,-100.408,2015-08-12
29.978,-100.408,2015-08-12
29.978,-100.408,2015-08-12
29.978,-100.408,2015-08-12
29.978,-93.744,2015-07-31
29.978,-84.931,2015-03-17
29.98,-100.478,2015-08-12
29.98,-100.478,2015-08-12
29.98,-100.478,2015-08-12
29.98,-93.662,2015-02-10
29.981,-98.496,2015-01-28
29.981,-90.443,2015-05-22
29.981,-84.915,2015-03-17
29.982,-100.463,2015-08-12
29.982,-100.463,2015-08-12
29.982,-100.463,2015-08-12
29.982,-100.463,2015-08-12
29.982,-93.673,2015-02-10
29.983,-100.441,2015-08-12
29.983,-100.441,2015-08-12
29.983,-100.441,2015-08-12
29.983,-93.66,2015-02-10
29.983,-90.445,2015-07-11
29.983,-82.334,2015-02-14
29.984,-100.441,2015-08-12
29.984,-99.688,2015-01-28
29.984,-90.551,2015-02-09
29.984,-90.451,2015-06-06
29.985,-100.447,2015-08-12
29.985,-100.447,2015-08-12
29.985,-100.447,2015-08-12
29.985,-100.447,2015-08-12
29.985,-100.38,2015-08-12
29.985,-90.449,2015-07-12
29.985,-90.447,2015-06-19
29.986,-90.433,2015-05-11
29.987,-81.403,2015-03-30
29.988,-100.432,2015-08-12
29.988,-100.432,2015-08-12
29.988,-100.432,2015-08-12
29.988,-100.432,2015-08-12
29.988,-98.483,2015-01-28
29.988,-90.445,2015-05-11
29.988,-81.389,2015-03-10
29.989,-100.41,2015-08-12
29.989,-100.41,2015-08-12
29.989,-100.41,2015-08-12
29.989,-100.41,2015-08-12
29.989,-90.444,2015-03-29
29.989,-83.743,2015-04-03
29.99,-100.481,2015-08-12
29.99,-100.481,2015-08-12
29.99,-100.481,2015-08-12
29.99,-100.481,2015-08-12
29.99,-90.451,2015-05-17
29.992,-92.11,2015-01-06
29.992,-82.671,2015-03-16
29.994,-92.097,2015-01-06
29.995,-90.399,2015-07-31
29.996,-83.046,2015-03-05
29.997,-90.401,2015-01-29
29.998,-93.673,2015-08-15
29.998,-91.039,2015-01-29
29.998,-90.402,2015-03-17
29.998,-90.395,2015-07-25
29.998,-82.841,2015-03-25
29.999,-93.672,2015-08-15
29.999,-93.672,2015-08-15
29.999,-90.398,2015-02-06
29.999,-90.395,2015-09-05
29.999,-90.395,2015-04-22
29.999,-84.47,2015-06-04
29.999,-84.408,2015-08-14
29.999,-84.408,2015-08-14
29.999,-84.408,2015-08-14
29.999,-83.05,2015-05-08
30.0,-91.029,2015-01-29
30.0,-90.401,2015-06-23
30.001,-100.483,2015-08-12
30.001,-100.483,2015-08-12
30.001,-100.483,2015-08-12
30.001,-100.483,2015-08-12
30.001,-90.4,2015-03-28
30.002,-100.419,2015-08-12
30.002,-100.419,2015-08-12
30.002,-100.419,2015-08-12
30.002,-100.419,2015-08-12
30.006,-97.465,2015-03-07
30.006,-85.453,2015-01-19
30.007,-100.452,2015-08-12
30.007,-100.452,2015-08-12
30.007,-100.452,2015-08-12
30.007,-100.452,2015-08-12
30.008,-84.406,2015-08-14
30.008,-84.406,2015-08-14
30.008,-84.406,2015-08-14
30.009,-91.721,2015-01-20
30.01,-82.81,2015-03-30
30.011,-84.92,2015-06-19
30.011,-84.48,2015-07-20
30.011,-82.816,2015-03-18
30.012,-100.446,2015-08-12
30.012,-100.446,2015-08-12
30.012,-100.446,2015-08-12
30.012,-83.596,2015-03-17
30.015,-84.61,2015-02-12
30.015,-82.989,2015-04-03
30.015,-82.792,2015-03-18
30.017,-84.579,2015-02-12
30.017,-82.891,2015-02-12
30.02,-98.265,2015-04-14
30.02,-94.612,2015-08-27
30.02,-82.892,2015-02-12
30.021,-91.702,2015-01-20
30.021,-83.845,2015-03-10
30.022,-100.444,2015-08-12
30.022,-100.444,2015-08-12
30.022,-100.444,2015-08-12
30.024,-100.457,2015-08-12
30.024,-100.457,2015-08-12
30.024,-100.457,2015-08-12
30.025,-84.478,2015-01-27
30.025,-82.985,2015-04-03
30.026,-100.473,2015-08-12
30.026,-100.473,2015-08-12
30.026,-100.473,2015-08-12
30.026,-83.868,2015-03-10
30.027,-90.497,2015-01-20
30.028,-100.458,2015-08-12
30.028,-100.457,2015-08-12
30.028,-100.457,2015-08-12
30.028,-100.457,2015-08-12
30.028,-91.083,2015-01-29
30.028,-84.411,2015-08-10
30.029,-91.723,2015-01-21
30.029,-82.89,2015-02-12
30.031,-100.442,2015-08-12
30.031,-100.442,2015-08-12
30.031,-100.442,2015-08-12
30.031,-100.442,2015-08-12
30.032,-100.441,2015-08-12
30.032,-92.221,2015-02-13
30.032,-84.389,2015-02-12
30.033,-93.224,2015-07-14
30.034,-84.364,2015-02-12
30.035,-91.953,2015-01-21
30.035,-82.375,2015-03-10
30.036,-95.786,2015-01-19
30.036,-92.903,2015-01-29
30.036,-92.862,2015-02-12
30.036,-92.144,2015-02-14
30.037,-93.197,2015-01-25
30.037,-92.019,2015-01-29
30.038,-85.188,2015-02-11
30.039,-100.46,2015-08-12
30.039,-100.46,2015-08-12
30.039,-100.46,2015-08-12
30.039,-100.46,2015-08-12
30.039,-81.799,2015-07-09
30.04,-85.177,2015-02-11
30.042,-94.535,2015-04-04
30.042,-83.842,2015-05-06
30.043,-84.481,2015-01-27
30.046,-95.863,2015-08-23
30.047,-92.026,2015-02-12
30.047,-83.835,2015-05-06
30.048,-81.346,2015-03-10
30.049,-93.743,2015-08-25
30.049,-92.065,2015-01-27
30.049,-92.015,2015-02-12
30.05,-92.054,2015-01-27
30.05,-91.08,2015-01-20
30.051,-84.439,2015-07-17
30.051,-84.408,2015-08-10
30.052,-82.005,2015-01-21
30.054,-82.002,2015-01-22
30.059,-89.763,2015-02-14
30.059,-82.002,2015-01-28
30.06,-103.642,2015-07-08
30.06,-84.56,2015-01-22
30.061,-81.991,2015-01-28
30.062,-85.598,2015-07-18
30.062,-82.007,2015-01-21
30.066,-99.074,2015-05-27
30.067,-91.135,2015-02-07
30.068,-85.589,2015-06-21
30.069,-85.579,2015-07-23
30.071,-84.561,2015-01-22
30.071,-81.991,2015-03-09
30.073,-91.698,2015-01-19
30.073,-83.263,2015-02-12
30.074,-98.339,2015-01-17
30.074,-83.251,2015-01-31
30.074,-81.356,2015-05-18
30.075,-81.597,2015-06-04
30.076,-85.42,2015-01-31
30.078,-91.029,2015-01-28
30.079,-83.016,2015-03-25
30.08,-99.527,2015-01-28
30.083,-95.527,2015-07-31
30.083,-83.184,2015-03-07
30.083,-83.024,2015-04-14
30.083,-82.995,2015-02-20
30.084,-92.588,2015-02-10
30.084,-90.876,2015-02-11
30.085,-92.573,2015-02-10
30.087,-97.95,2015-02-10
30.088,-91.886,2015-01-27
30.088,-84.61,2015-03-17
30.091,-89.721,2015-02-10
30.093,-82.604,2015-03-16
30.094,-90.891,2015-01-20
30.095,-85.428,2015-08-21
30.095,-82.793,2015-03-03
30.096,-91.745,2015-01-29
30.096,-89.769,2015-08-05
30.098,-83.645,2015-07-11
30.099,-95.577,2015-01-19
30.099,-83.642,2015-07-27
30.099,-82.85,2015-03-20
30.1,-83.653,2015-06-22
30.102,-93.595,2015-01-30
30.102,-82.83,2015-05-11
30.103,-93.397,2015-02-10
30.103,-82.82,2015-04-09
30.104,-93.57,2015-01-30
30.104,-84.63,2015-03-17
30.104,-83.645,2015-06-07
30.104,-82.649,2015-03-10
30.105,-82.991,2015-02-11
30.106,-84.615,2015-03-17
30.107,-92.104,2015-01-27
30.107,-84.633,2015-03-17
30.107,-82.852,2015-05-11
30.107,-82.643,2015-03-10
30.108,-82.651,2015-03-10
30.109,-93.598,2015-06-04
30.11,-83.033,2015-07-09
30.111,-93.295,2015-05-02
30.111,-82.837,2015-03-18
30.111,-82.833,2015-04-09
30.111,-82.832,2015-05-11
30.111,-82.808,2015-05-11
30.111,-82.637,2015-03-10
30.112,-84.625,2015-03-17
30.112,-83.804,2015-06-20
30.112,-83.003,2015-02-11
30.113,-82.803,2015-05-11
30.114,-93.293,2015-07-16
30.114,-82.993,2015-02-11
30.114,-82.815,2015-01-28
30.115,-85.349,2015-09-02
30.115,-82.403,2015-07-29
30.117,-84.451,2015-01-28
30.117,-83.041,2015-07-09
30.117,-82.413,2015-07-29
30.119,-83.103,2015-05-21
30.12,-84.594,2015-03-17
30.122,-91.212,2015-02-12
30.122,-84.422,2015-01-28
30.123,-91.903,2015-01-27
30.125,-91.892,2015-01-27
30.125,-81.376,2015-01-30
30.126,-82.792,2015-02-07
30.129,-92.601,2015-07-12
30.129,-84.598,2015-03-17
30.13,-82.914,2015-03-17
30.132,-82.813,2015-01-28
30.134,-95.239,2015-07-11
30.134,-89.677,2015-01-29
30.134,-84.831,2015-03-11
30.135,-82.639,2015-02-14
30.136,-93.138,2015-02-12
30.136,-82.652,2015-02-14
30.138,-91.048,2015-01-20
30.139,-83.024,2015-07-29
30.14,-97.197,2015-06-04
30.14,-83.945,2015-05-02
30.142,-83.778,2015-07-07
30.143,-97.2,2015-06-04
30.144,-97.013,2015-01-17
30.144,-85.203,2015-02-14
30.145,-97.188,2015-06-04
30.146,-93.404,2015-02-10
30.146,-84.818,2015-03-11
30.146,-83.04,2015-03-18
30.147,-97.536,2015-01-05
30.148,-100.397,2015-08-27
30.15,-100.407,2015-08-27
30.15,-99.261,2015-06-01
30.15,-81.934,2015-05-07
30.151,-97.538,2015-01-06
30.151,-83.035,2015-03-18
30.151,-81.947,2015-01-28
30.152,-85.23,2015-02-15
30.152,-85.201,2015-02-15
30.152,-84.826,2015-03-11
30.153,-84.848,2015-03-11
30.155,-99.273,2015-02-18
30.155,-85.218,2015-02-13
30.155,-85.217,2015-02-15
30.155,-85.197,2015-02-13
30.155,-83.94,2015-01-27
30.156,-93.466,2015-02-09
30.159,-99.259,2015-06-01
30.159,-85.504,2015-03-11
30.159,-81.892,2015-01-28
30.16,-99.414,2015-04-18
30.16,-85.221,2015-02-13
30.16,-81.949,2015-01-28
30.161,-93.45,2015-02-13
30.161,-81.881,2015-01-28
30.162,-99.433,2015-04-18
30.162,-81.933,2015-05-07
30.163,-83.247,2015-07-10
30.164,-93.459,2015-02-09
30.165,-91.178,2015-01-20
30.165,-83.268,2015-07-10
30.165,-82.03,2015-02-11
30.166,-85.22,2015-02-13
30.166,-82.02,2015-02-11
30.167,-93.477,2015-02-09
30.167,-93.475,2015-02-11
30.167,-83.122,2015-05-06
30.168,-99.258,2015-06-01
30.168,-85.497,2015-03-11
30.168,-83.115,2015-05-06
30.169,-85.506,2015-03-11
30.169,-85.285,2015-01-31
30.169,-83.006,2015-04-01
30.17,-95.276,2015-07-21
30.171,-91.03,2015-01-27
30.171,-85.273,2015-01-31
30.171,-83.009,2015-05-12
30.171,-83.004,2015-05-01
30.172,-98.233,2015-04-14
30.172,-95.286,2015-07-21
30.172,-83.01,2015-06-03
30.176,-95.054,2015-02-09
30.176,-84.271,2015-02-15
30.177,-84.793,2015-03-04
30.177,-81.946,2015-04-30
30.178,-93.363,2015-01-06
30.178,-93.329,2015-07-28
30.178,-92.653,2015-02-14
30.18,-91.7,2015-02-12
30.181,-93.321,2015-07-28
30.181,-91.032,2015-01-27
30.183,-97.603,2015-01-19
30.184,-84.845,2015-03-10
30.185,-95.203,2015-07-29
30.185,-84.276,2015-02-15
30.186,-95.193,2015-07-29
30.187,-84.865,2015-03-10
30.188,-99.767,2015-08-23
30.188,-99.767,2015-08-23
30.188,-99.767,2015-08-23
30.188,-82.506,2015-07-30
30.189,-84.282,2015-02-15
30.189,-83.072,2015-03-03
30.191,-83.178,2015-03-11
30.192,-84.887,2015-03-03
30.192,-83.28,2015-02-14
30.195,-83.277,2015-02-12
30.195,-81.905,2015-01-27
30.196,-81.916,2015-01-27
30.197,-91.212,2015-02-10
30.199,-99.77,2015-08-23
30.199,-99.77,2015-08-23
30.199,-99.77,2015-08-23
30.199,-95.812,2015-02-09
30.201,-101.58,2015-08-13
30.202,-82.56,2015-02-12
30.203,-99.753,2015-08-23
30.203,-99.753,2015-08-23
30.204,-99.766,2015-08-24
30.204,-99.766,2015-08-24
30.204,-99.766,2015-08-24
30.204,-82.57,2015-02-12
30.205,-84.455,2015-01-30
30.206,-85.186,2015-01-28
30.207,-82.512,2015-01-27
30.208,-100.184,2015-03-10
30.208,-100.087,2015-04-25
30.208,-83.954,2015-01-10
30.208,-82.517,2015-01-27
30.209,-82.542,2015-02-12
30.211,-99.773,2015-08-23
30.211,-99.773,2015-08-23
30.211,-99.773,2015-08-23
30.211,-82.552,2015-02-12
30.212,-82.562,2015-02-12
30.214,-99.756,2015-08-23
30.214,-84.182,2015-05-17
30.217,-99.76,2015-07-21
30.217,-93.154,2015-08-09
30.217,-84.7,2015-08-27
30.217,-82.53,2015-02-12
30.217,-82.433,2015-08-08
30.218,-82.54,2015-02-12
30.219,-93.156,2015-04-19
30.22,-82.55,2015-02-12
30.221,-84.881,2015-01-20
30.222,-82.039,2015-07-10
30.223,-82.441,2015-06-18
30.223,-82.441,2015-07-29
30.223,-81.891,2015-01-30
30.224,-84.029,2015-03-17
30.224,-82.056,2015-07-10
30.225,-82.451,2015-07-29
30.225,-82.153,2015-06-15
30.225,-81.912,2015-01-30
30.226,-91.056,2015-04-03
30.226,-84.015,2015-03-17
30.226,-81.676,2015-05-31
30.227,-82.411,2015-01-30
30.227,-81.918,2015-01-30
30.228,-91.046,2015-02-07
30.228,-81.678,2015-06-16
30.229,-84.816,2015-01-21
30.229,-82.99,2015-02-15
30.23,-91.047,2015-05-07
30.23,-82.433,2015-07-29
30.23,-81.914,2015-01-28
30.231,-98.664,2015-01-17
30.232,-91.05,2015-02-08
30.232,-91.037,2015-07-15
30.232,-82.38,2015-01-22
30.232,-82.048,2015-07-10
30.232,-82.043,2015-07-22
30.232,-81.903,2015-01-28
30.233,-91.052,2015-05-04
30.233,-91.044,2015-02-12
30.234,-91.049,2015-02-11
30.234,-91.049,2015-05-04
30.234,-84.031,2015-03-17
30.235,-91.049,2015-06-09
30.235,-91.047,2015-02-06
30.236,-97.308,2015-01-28
30.236,-91.066,2015-03-28
30.236,-91.059,2015-07-15
30.236,-91.056,2015-01-06
30.237,-91.048,2015-03-28
30.238,-91.058,2015-05-03
30.238,-91.053,2015-09-06
30.238,-91.05,2015-03-21
30.238,-91.048,2015-07-15
30.241,-92.119,2015-08-29
30.242,-85.918,2015-07-04
30.242,-84.277,2015-04-03
30.243,-98.382,2015-01-20
30.245,-85.534,2015-05-17
30.249,-98.994,2015-06-18
30.251,-82.512,2015-02-01
30.254,-94.394,2015-06-10
30.254,-85.005,2015-02-12
30.254,-83.074,2015-04-24
30.255,-99.654,2015-05-17
30.255,-84.272,2015-05-01
30.256,-99.184,2015-04-27
30.257,-92.54,2015-08-05
30.257,-83.204,2015-02-20
30.258,-83.197,2015-01-28
30.258,-82.343,2015-03-08
30.261,-83.068,2015-03-09
30.262,-94.36,2015-06-10
30.262,-84.296,2015-01-08
30.262,-83.664,2015-02-08
30.263,-84.799,2015-01-20
30.264,-84.813,2015-01-20
30.265,-93.305,2015-05-02
30.265,-83.292,2015-06-18
30.265,-82.499,2015-02-01
30.266,-84.827,2015-01-20
30.267,-89.896,2015-02-12
30.267,-85.723,2015-08-31
30.268,-94.399,2015-06-10
30.268,-91.105,2015-01-20
30.268,-84.84,2015-01-20
30.269,-94.369,2015-06-10
30.269,-85.914,2015-05-06
30.269,-82.492,2015-02-01
30.27,-92.951,2015-01-27
30.27,-85.177,2015-05-04
30.27,-83.9,2015-02-14
30.27,-83.827,2015-03-17
30.27,-82.87,2015-01-19
30.271,-101.209,2015-08-14
30.271,-94.382,2015-06-10
30.273,-82.752,2015-05-12
30.275,-94.368,2015-06-10
30.276,-85.932,2015-03-17
30.276,-82.753,2015-06-20
30.278,-91.636,2015-08-02
30.279,-85.162,2015-01-10
30.279,-84.891,2015-01-06
30.279,-84.224,2015-03-15
30.28,-85.911,2015-03-17
30.281,-85.151,2015-01-10
30.281,-84.877,2015-01-06
30.281,-84.213,2015-03-15
30.282,-99.834,2015-08-07
30.282,-99.834,2015-08-07
30.282,-99.834,2015-08-07
30.283,-85.915,2015-01-10
30.283,-85.264,2015-03-31
30.283,-82.523,2015-01-29
30.284,-95.897,2015-02-13
30.284,-93.289,2015-07-30
30.284,-85.733,2015-05-11
30.284,-85.707,2015-04-07
30.284,-81.93,2015-02-12
30.285,-87.705,2015-01-31
30.285,-85.933,2015-03-17
30.285,-85.918,2015-06-18
30.285,-85.903,2015-01-10
30.285,-85.485,2015-05-04
30.285,-84.809,2015-07-27
30.286,-85.931,2015-02-14
30.286,-84.884,2015-01-06
30.287,-85.912,2015-05-14
30.288,-99.842,2015-08-07
30.288,-85.92,2015-02-14
30.288,-83.173,2015-05-19
30.288,-82.084,2015-07-13
30.289,-101.365,2015-03-29
30.289,-85.938,2015-05-14
30.289,-81.93,2015-02-11
30.29,-99.855,2015-08-07
30.29,-99.855,2015-08-07
30.29,-99.855,2015-08-07
30.29,-85.731,2015-05-12
30.291,-91.259,2015-01-28
30.291,-85.916,2015-05-17
30.291,-84.402,2015-07-11
30.292,-101.332,2015-03-29
30.292,-98.642,2015-03-06
30.292,-85.917,2015-01-10
30.292,-85.714,2015-08-24
30.292,-85.714,2015-08-24
30.292,-85.714,2015-08-24
30.292,-84.815,2015-07-27
30.292,-84.735,2015-03-17
30.293,-99.837,2015-08-07
30.293,-99.837,2015-08-07
30.293,-99.837,2015-08-07
30.293,-99.825,2015-08-07
30.293,-99.825,2015-08-07
30.293,-99.825,2015-08-07
30.293,-98.963,2015-04-30
30.293,-98.652,2015-03-06
30.294,-85.719,2015-08-24
30.294,-85.719,2015-08-24
30.294,-85.719,2015-08-24
30.296,-101.373,2015-03-28
30.296,-101.371,2015-03-28
30.296,-99.817,2015-08-07
30.296,-99.686,2015-07-30
30.296,-83.313,2015-01-20
30.297,-101.36,2015-03-28
30.297,-85.947,2015-05-17
30.298,-92.965,2015-02-10
30.298,-85.716,2015-05-06
30.298,-83.282,2015-01-20
30.299,-98.118,2015-04-13
30.299,-91.246,2015-01-28
30.3,-85.73,2015-05-06
30.3,-85.705,2015-08-25
30.301,-99.694,2015-07-30
30.301,-85.725,2015-08-25
30.301,-85.718,2015-08-14
30.301,-85.718,2015-08-14
30.301,-85.718,2015-08-14
30.301,-84.814,2015-07-27
30.301,-82.483,2015-05-12
30.302,-98.651,2015-03-06
30.302,-91.821,2015-01-21
30.302,-85.924,2015-05-17
30.303,-85.722,2015-05-05
30.304,-95.682,2015-04-30
30.304,-82.724,2015-05-15
30.305,-95.3,2015-07-28
30.305,-94.642,2015-08-16
30.305,-94.642,2015-08-16
30.305,-85.71,2015-08-24
30.305,-85.71,2015-08-24
30.305,-82.486,2015-05-12
30.306,-84.8,2015-07-27
30.306,-84.43,2015-07-11
30.306,-83.298,2015-04-24
30.307,-92.959,2015-02-10
30.307,-92.419,2015-02-12
30.307,-84.82,2015-07-27
30.307,-84.265,2015-05-18
30.307,-82.74,2015-04-23
30.308,-85.743,2015-06-17
30.308,-85.723,2015-07-27
30.308,-84.811,2015-07-27
30.308,-83.279,2015-01-22
30.309,-85.922,2015-07-11
30.309,-84.506,2015-04-24
30.309,-83.295,2015-03-09
30.309,-83.29,2015-05-11
30.309,-82.706,2015-05-15
30.31,-85.706,2015-06-18
30.31,-82.481,2015-05-12
30.311,-86.062,2015-03-17
30.311,-85.717,2015-06-18
30.311,-84.177,2015-03-08
30.311,-83.29,2015-04-08
30.312,-83.296,2015-05-01
30.313,-86.069,2015-01-29
30.313,-82.748,2015-04-23
30.313,-82.582,2015-01-19
30.314,-83.297,2015-05-19
30.314,-82.078,2015-04-23
30.315,-98.89,2015-06-08
30.315,-86.083,2015-03-17
30.315,-85.747,2015-05-20
30.315,-84.798,2015-07-27
